"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBXO47",-0.146135140362559,0.145553080691544,-0.721503017288155,0.47438819117633,0.944920580997492,-5.24515205117193
"CDR2",-0.112354630410049,6.94988548314303,-0.377610464253359,0.707521791729674,0.967807806035734,-5.40294284208883
"CD72",1.26006066305142,3.50456591564312,1.49903490691135,0.140987657580808,0.855884419337086,-4.54384300338029
"CD63",0.374880265542025,10.7229241593128,1.21038485775658,0.232577018932532,0.901109666172642,-4.85762003353226
"CD69",0.00220174694687181,3.17214300569881,0.0022669023905921,0.998201495955866,1,-5.46287686094714
"WDR65",0.438462383236962,2.90834958360142,0.456594516658309,0.650202894096803,0.965281230588188,-5.37531492499261
"AFF1",-0.0157857790487839,8.99724990659888,-0.0588214806618454,0.953359729309048,0.996980306891381,-5.46142184586
"BMP6",0.216142083129589,5.98477033803401,0.279317817902493,0.781306389428445,0.97488986865748,-5.43005321119991
"AUH",-0.112626685157186,6.17692926852765,-0.332018715312147,0.741439766271044,0.971088193684981,-5.41652236272672
"PRSS8",0.469342505557306,6.11453585283176,0.448294104444144,0.656135203650523,0.965312196161675,-5.37846121234266
"ATP1B1",-0.701010298070234,10.3799397978939,-1.74932008787819,0.0871907482115436,0.825863842141172,-4.2242258169362
"MAP2K1",-0.0460150474488579,8.23535385419382,-0.209001176839143,0.835404679585902,0.979371319126721,-5.44449386442436
"ACTR3C",-1.23523835766964,2.90269687660574,-1.86677693620248,0.0685708186563431,0.818773505253303,-4.05976011944663
"AREG",-1.64813086271054,1.99000593705728,-1.87574614011369,0.0673175824727519,0.818499925370151,-4.04692077290706
"PPP4C",-0.254818701642272,9.55935687023467,-0.818403768251027,0.417525869192578,0.940107214357983,-5.18327120223062
"SLC41A3",0.0458742532911476,7.48727671444558,0.139931612121973,0.889350266424884,0.989484649433814,-5.45463428395014
"POLR2E",0.418001421729942,9.42346005469075,1.89563696518112,0.0645385088751063,0.806768234489769,-4.01792660843114
"IRAK2",0.247383490638435,2.31542233112732,0.395233811211529,0.694569004085879,0.967807806035734,-5.39722729412074
"HNRNPL",0.330477811123856,11.6632444864818,1.71087683158291,0.0940934835447682,0.829982415691128,-4.27598245849324
"PIM1",-0.253550262787705,10.0202491018179,-0.687193392547123,0.495558061602799,0.947094128581511,-5.2652255237815
"CXCL1",0.517425586713339,5.22820755053037,0.691452481663285,0.49290443537514,0.947094128581511,-5.26278343192355
