"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000000003",-1.34034465456828,5.09833608646998,-14.0822660270239,1.52771175929678e-08,1.32229348407849e-06,10.205499825114
"ENSG00000000419",-0.290415276759238,6.45945127526642,-3.09324227220454,0.00987397629478271,0.0259301806884781,-3.7263745600764
"ENSG00000000457",-0.240878518785803,2.90099582899249,-2.0088202538185,0.0689309126690923,0.12397723397382,-5.61446155715162
"ENSG00000000460",-0.81047691384202,4.85830343744325,-6.21418314895351,5.72081631946552e-05,0.000489376991081192,1.6041009834151
"ENSG00000001036",0.133781393448985,6.67394397549456,1.38372068763368,0.193033357704986,0.283645029273216,-6.52681105467647
"ENSG00000001084",-0.584299849386725,3.24485604156908,-2.63170475663122,0.0227919715085056,0.0508780833061968,-4.555998299011
"ENSG00000001167",-0.418330300360082,3.98912031044118,-2.64954167100856,0.0220688216464632,0.0495793393340661,-4.52440252915775
"ENSG00000001460",0.528335298806457,3.15104498246423,3.46500861078776,0.00505004696643893,0.015211558489064,-3.04946730852604
"ENSG00000001461",0.0466882970306494,4.100999122175,0.31710409041057,0.756917433121449,0.81716678471446,-7.43190638462668
"ENSG00000001497",-0.537231055247425,4.52750684388427,-5.80892923694777,0.00010380637236304,0.000762667661718035,0.978314537656553
"ENSG00000001561",0.719334528009124,4.33034746819903,4.57724899838489,0.00073128149687942,0.00333358519202467,-1.06150953081261
"ENSG00000001617",-0.641676078038461,2.85435608352587,-4.29045156951262,0.00118718376534254,0.0048807666750742,-1.56386282856127
"ENSG00000001629",-0.0465560169012676,3.98246284291228,-0.275484791409062,0.78789131747065,0.841315909809545,-7.44517890105627
"ENSG00000001630",-0.219695861138987,6.39321544600264,-1.33992362470502,0.206461096665509,0.299282204768894,-6.58239569524055
"ENSG00000001631",-0.32138645909742,4.60875531309136,-2.54842982189989,0.026488309268275,0.057349426520954,-4.70280632030553
"ENSG00000002016",0.228050200003329,2.75987977413867,1.23276777782597,0.242569541280761,0.339715629414532,-6.71281430314724
"ENSG00000002330",-0.155751388245833,5.89056002706854,-1.20235359660063,0.253693821859691,0.351582600392284,-6.74832937850971
"ENSG00000002549",0.502343469275156,4.95891388761368,3.35287166350629,0.00617715601134934,0.0177894904416623,-3.2537638834829
"ENSG00000002586",-0.560064549853263,7.43491602691669,-6.4193921837835,4.2672041927748e-05,0.000396081150056753,1.91231421736498
"ENSG00000002587",0.452194758573229,1.45705836024892,1.91781093298108,0.0806171188747141,0.140682677201479,-5.75900119585847
"ENSG00000002726",1.50024464877313,5.12148562691026,18.1975923891395,9.32336901898913e-10,2.34914996118457e-07,13.0301872947989
"ENSG00000002822",-0.401203098292265,3.65870003906146,-3.01052780744567,0.0114711032648268,0.0292648286163419,-3.87643451464057
"ENSG00000002834",-0.184116322689383,6.31671468805252,-1.68003315326636,0.120217962876109,0.193538630290092,-6.11952584960045
"ENSG00000002919",-0.195280688787669,4.62763790109405,-1.66512841178691,0.123202398828745,0.197220612564254,-6.14120601371358
"ENSG00000002933",0.645766587680203,8.51685989448608,6.75598622833537,2.67042566668917e-05,0.000283576696467269,2.40542928581602
"ENSG00000003056",-0.539660745638437,5.70294664910085,-6.29767734489219,5.07410466427554e-05,0.000450732817577166,1.73020370729271
"ENSG00000003137",-1.37338768877068,2.36149137220776,-5.35922328776319,0.000206556786403673,0.0012660492060325,0.257171719348506
"ENSG00000003147",0.0283689775968656,5.20520820911474,0.244731766140173,0.811029358940924,0.859203796055601,-7.45380374802897
"ENSG00000003249",0.293462421996296,4.52771561061535,2.82404465661497,0.0160883700027212,0.0384334824164299,-4.21292816365844
"ENSG00000003393",-0.422984294309203,3.60188230832055,-2.1171999355338,0.0570782781646427,0.106416087556252,-5.43826829951661
"ENSG00000003400",0.799411088179505,0.930015096673512,2.56046818588511,0.0259196956490713,0.056370863512999,-4.68165883669555
"ENSG00000003402",0.0600942882235216,4.36683017594539,0.444150257927631,0.66527750841401,0.743561231680083,-7.38013437289608
"ENSG00000003436",0.352467680251359,1.69552607674011,1.56176725202449,0.145758661437083,0.225942229328311,-6.288243347058
"ENSG00000003509",0.193801389158941,4.29785371405879,1.49348794251757,0.162559968209038,0.246634118616253,-6.38203304793801
"ENSG00000003756",-0.62112528378258,6.03056392725617,-5.13586777831092,0.000293810846088213,0.00165918121641828,-0.111321985921705
"ENSG00000003987",0.48642436638732,2.82503280587513,3.15168244687473,0.0088824876392631,0.0237317432013426,-3.62015108543866
"ENSG00000003989",0.866361034226622,2.53425145128393,4.37532088701327,0.00102745981791863,0.00433705091584416,-1.41427408012804
"ENSG00000004059",-0.272977625993068,7.51403465375565,-2.18147100001735,0.0509857769092998,0.0971351246094413,-5.33188985333387
"ENSG00000004139",-0.197282958350141,3.1060770563817,-0.617303398419813,0.549210096926293,0.643034261845604,-7.2829349721307
"ENSG00000004142",-0.12493320767972,6.55724201570717,-1.46892069720632,0.168999150392691,0.254094632325259,-6.41509394406827
"ENSG00000004399",0.604381486507933,7.13847458164546,5.37499432217733,0.000201534845538038,0.00124481527350931,0.282934492238368
"ENSG00000004455",-0.331020940660855,8.09646163895489,-3.99889848189169,0.00196341855951963,0.00718503468210823,-2.08306275502368
"ENSG00000004478",-0.556705275179926,6.03502687716139,-6.47511284715785,3.94454620441759e-05,0.000373374440589414,1.99500704177227
"ENSG00000004487",-0.170221613271186,5.59187084235153,-1.40841656537073,0.185788225686486,0.274864228842033,-6.49490853876733
