"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBXO47",-0.0456232663097386,0.145553080691544,-0.29542461824024,0.769048750649353,0.952493338397779,-6.08535727706981
"CDR2",0.0612553250660399,6.94988548314303,0.270006184723882,0.788408400342898,0.95944102641447,-6.09234966545243
"CD72",-0.35064849205418,3.50456591564312,-0.547102986721025,0.587065293189857,0.897641319120675,-5.98245427001964
"CD63",-0.0654030396174599,10.7229241593128,-0.276952732000922,0.783110078598853,0.957293051361188,-6.09049695835264
"CD69",-0.589932488780665,3.17214300569881,-0.796607791486385,0.429945489348833,0.833059432696947,-5.82080813736721
"WDR65",-1.81033611438228,2.90834958360142,-2.4724890941306,0.0173436152262089,0.274143703459873,-3.34571873254271
"AFF1",0.0362380733289522,8.99724990659888,0.177097263282911,0.860241935318841,0.97665027328951,-6.11257145331909
"BMP6",1.091682697676,5.98477033803401,1.85025911678215,0.0709810256357271,0.478671503045969,-4.52341052720002
"AUH",0.120056513707977,6.17692926852765,0.46417720423795,0.644792126299778,0.917816190727246,-6.02309785828196
"PRSS8",0.448043312913594,6.11453585283176,0.561267580667097,0.577455488403585,0.894299364932354,-5.97485625242839
"ATP1B1",0.733355739578287,10.3799397978939,2.40013902575743,0.0206750948896849,0.295063239241753,-3.49624602075127
"MAP2K1",0.251861462668615,8.23535385419382,1.50033208332132,0.140616976396108,0.598370512925478,-5.05883890002664
"ACTR3C",0.588320925041949,2.90269687660574,1.16609187834978,0.249827331702638,0.719279933950874,-5.47546880235979
"AREG",-0.0359070406895111,1.99000593705728,-0.0535967926262028,0.957498409251291,0.995799731359715,-6.12645451668942
"PPP4C",0.244697358219443,9.55935687023467,1.03072407555511,0.308288630262003,0.76109898964042,-5.61637335586698
"SLC41A3",-0.0654208868707324,7.48727671444558,-0.261721906094721,0.794752680324498,0.96080107178619,-6.09449049378827
"POLR2E",0.0257259314781542,9.42346005469075,0.153011945253211,0.879083166944233,0.980767793187941,-6.11644581959581
"IRAK2",1.12737879348632,2.31542233112732,2.36227283705762,0.022624588889949,0.307511620606787,-3.5733644489362
"HNRNPL",-0.0187399769086909,11.6632444864818,-0.127239604056436,0.899326134572318,0.983414742221913,-6.11996479833302
"PIM1",0.0358644481845514,10.0202491018179,0.127484058524736,0.899136674124381,0.983414742221913,-6.1199335879335
"CXCL1",0.227129843751847,5.22820755053037,0.398075508826088,0.692494625240007,0.933424522168969,-6.05075002065219
"CC2D2B",-1.07262128845892,1.1197460064757,-2.51426800987546,0.0156493054160947,0.261113038190196,-3.25728202271527
