"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC01000001.hg.1",-0.988750000000001,5.38590909090909,-2.43662358824399,0.0222559227968417,0.0825261607754669,-3.6302109406042
"TC01000002.hg.1",-0.32375,5.20454545454546,-0.806740364039461,0.427397899106992,0.589740806532561,-5.97618193266843
"TC01000003.hg.1",0.333541666666668,3.83090909090909,0.626869587992946,0.536407939815284,0.684335145117084,-6.10308593642158
"TC01000004.hg.1",0.925416666666666,4.25636363636364,1.81556420537135,0.0814087697817266,0.196963852302057,-4.74545243150831
"TC01000005.hg.1",1.441875,8.89363636363636,1.72337506058988,0.0971253958670517,0.22164454503431,-4.8906566705862
"TC01000006.hg.1",1.08791666666667,14.7345454545455,0.513355539367037,0.612193953556356,0.74578121077185,-6.16728494137317
"TC01000007.hg.1",0.679999999999996,13.9595454545455,0.436883519189686,0.665933020086229,0.785816324404692,-6.20347679169873
"TC01000008.hg.1",0.601874999999999,7.50272727272727,0.718099230982921,0.479330311396673,0.635967802341923,-6.04253578836291
"TC01000009.hg.1",1.37645833333334,4.10772727272727,3.98949066205799,0.00050632552696269,0.01039529437508,-0.161915677434445
"TC01000010.hg.1",0.425624999999998,4.91454545454545,1.06026347570996,0.299125693828943,0.467220869541343,-5.74662521808819
"TC01000011.hg.1",0.535625,6.73454545454545,1.38671024332856,0.177639869021229,0.329977986066513,-5.36878195329585
"TC01000012.hg.1",0.848958333333334,5.75909090909091,3.08445010735016,0.004885447914151,0.0314614273075328,-2.26447474722966
"TC01000013.hg.1",1.46416666666667,11.4131818181818,1.12264913422195,0.272215590854083,0.438150698841457,-5.68137274522842
"TC01000014.hg.1",0.927708333333336,4.45136363636364,2.76046208312954,0.0106315036506093,0.0509274440319459,-2.96985350261114
"TC01000015.hg.1",0.0281249999999997,5.83545454545455,0.101319997356194,0.920095709397338,0.954368048541287,-6.29389499611261
"TC01000016.hg.1",0.499166666666667,6.01136363636364,0.89806641043938,0.377688204582224,0.543690664656329,-5.90019475741504
"TC01000017.hg.1",-0.455416666666666,5.40045454545455,-1.07084566966884,0.294432761846577,0.462318177509548,-5.73579521215781
"TC01000018.hg.1",-0.231250000000003,7.55681818181818,-0.445311072687034,0.659913665099392,0.78182830935878,-6.19976896417705
"TC01000019.hg.1",-0.23625,6.78318181818182,-0.487135625272118,0.630391362085726,0.759714238019113,-6.18033787697654
"TC01000020.hg.1",-1.41354166666667,6.43363636363636,-1.8906963127998,0.0702681261150278,0.17817828922292,-4.62288195545686
"TC01000021.hg.1",-1.67104166666667,5.73136363636364,-2.31189735230197,0.0292758221739536,0.0991885279817793,-3.87150671773489
"TC01000022.hg.1",-0.984791666666669,6.82545454545455,-1.74923529899839,0.0924757197437469,0.214336722253501,-4.85051449088147
"TC01000023.hg.1",-1.678125,6.57454545454545,-1.95438490480323,0.0618873653904172,0.163431337000251,-4.51610550783504
"TC01000024.hg.1",-1.8525,7.91772727272727,-3.30751372404642,0.00284288141112549,0.0228790454485764,-1.76543647294598
"TC01000025.hg.1",-0.982500000000003,7.14545454545455,-1.57338934714237,0.128156066187799,0.265700249839725,-5.11409955803104
"TC01000026.hg.1",-1.55395833333334,5.71318181818182,-1.87771496055692,0.0720927308720618,0.181325282720322,-4.64432516166965
"TC01000027.hg.1",0.402916666666666,5.54636363636364,1.06020402601687,0.299115051157854,0.467220869541343,-5.74671864800242
"TC01000028.hg.1",-0.580000000000002,2.90318181818182,-1.19573582172706,0.242979297733592,0.406659710948598,-5.60066878021437
"TC01000029.hg.1",-0.558333333333334,2.75727272727273,-1.25650544565965,0.220506577959522,0.38124710542158,-5.53013111499753
"TC01000030.hg.1",-1.23270833333333,6.02181818181818,-1.92219172996066,0.0660074313372812,0.170795929185185,-4.57040293820901
"TC01000031.hg.1",-1.481875,6.72727272727273,-2.74470976861711,0.0110295752381709,0.0521864599693949,-3.00300509709035
"TC01000032.hg.1",-1.06770833333333,6.05681818181818,-1.66711171580957,0.107929010768,0.237092720856913,-4.97637124201087
"TC01000033.hg.1",-1.60312500000001,6.41909090909091,-2.54909695480113,0.0172915796844287,0.0702905004171742,-3.40612777420308
"TC01000034.hg.1",-1.26083333333333,6.32136363636364,-2.41380148240629,0.0234116681672506,0.0852352344187026,-3.67494403228942
"TC01000035.hg.1",-1.38791666666667,5.74227272727273,-2.10184172258865,0.0457714480643464,0.133306924216733,-4.25921090461348
"TC01000036.hg.1",-0.48104166666667,6.42181818181818,-1.17097733418989,0.252578211377208,0.416561276294544,-5.62853911498131
"TC01000037.hg.1",-2.12291666666667,6.52772727272727,-2.33359385704827,0.0279250276645189,0.0960338800228983,-3.83010026011957
"TC01000038.hg.1",-2.25291666666667,6.30318181818182,-3.24139583714808,0.00334701439186875,0.0250819403278168,-1.91580716784144
"TC01000039.hg.1",0.523541666666667,4.65909090909091,1.50539247736157,0.144710350045677,0.287454052592571,-5.20995531274168
"TC01000040.hg.1",-1.236875,6.36045454545455,-1.79971460978254,0.0839442640015401,0.201077941878472,-4.77082943256041
"TC01000041.hg.1",-0.781666666666668,6.56818181818182,-1.94249536493007,0.0633315748083013,0.165974098018977,-4.53599432825685
"TC01000042.hg.1",-0.910416666666666,7.29454545454545,-2.06593370144415,0.0492860546466122,0.140185196715967,-4.32282549945451
"TC01000043.hg.1",-1.09583333333334,8.08136363636364,-2.49604873370995,0.0194319939391688,0.0756924138627246,-3.51109097130194
"TC01000044.hg.1",-1.31875,4.77590909090909,-1.87093291390741,0.0730622495983788,0.183077204752656,-4.65548433658334
"TC01000045.hg.1",-0.731458333333335,5.18136363636364,-1.20851290117171,0.238117569119879,0.401337906090782,-5.58609466787825
"TC01000046.hg.1",-1.54833333333333,6.66227272727273,-2.19728595731203,0.0374498957481683,0.116771511996171,-4.08608240070866
"TC01000047.hg.1",-2.04020833333334,5.96954545454545,-2.39216742896649,0.0245579878261503,0.0881007513705381,-3.71711183754857
"TC01000048.hg.1",-1.76708333333334,5.96818181818182,-2.18002678307324,0.0388454839626585,0.119647776000292,-4.11777252812845
"TC01000049.hg.1",-1.090625,4.60181818181818,-1.85995649583159,0.0746553382500293,0.185670509772686,-4.67348103669375
"TC01000050.hg.1",0.0597916666666642,6.77181818181818,0.142228734905448,0.888032758512403,0.935334115028552,-6.28888884990609
"TC01000051.hg.1",-1.23229166666667,6.08545454545455,-1.56433012852576,0.13026729289122,0.268535617386847,-5.12707054523903
"TC01000052.hg.1",-0.173333333333334,6.29727272727273,-0.312235083024318,0.757442184742619,0.850123921339287,-6.25014134430927
"TC01000053.hg.1",-1.38770833333334,6.13409090909091,-2.03818650532123,0.0522038552438352,0.145737381408659,-4.37172753040327
"TC01000054.hg.1",-1.034375,7.01272727272727,-2.38188137132732,0.0251092476052609,0.0893820386024278,-3.73686246924452
"TC01000055.hg.1",-0.487708333333333,6.37363636363636,-0.872985253314392,0.390950111586776,0.556353349389526,-5.92182599047558
"TC01000056.hg.1",-0.948749999999999,5.71,-1.30000159733648,0.205417618881077,0.363402608467196,-5.47776208112337
"TC01000057.hg.1",-1.11083333333334,7.72545454545455,-2.79202896178917,0.00983389272965127,0.0484399378691291,-2.90077985766462
"TC01000058.hg.1",-1.100625,8.22454545454545,-3.1247227141578,0.00442884801954705,0.029643299540487,-2.17462466450523
"TC01000059.hg.1",-1.829375,5.40454545454545,-2.7085184529652,0.0119979377925602,0.0551867545300734,-3.07879677129628
"TC01000060.hg.1",-1.47333333333333,6.99181818181818,-2.74278745506276,0.0110791033423691,0.0523601164441498,-3.00704398799632
"TC01000061.hg.1",-0.701666666666669,6.53636363636364,-1.361067881439,0.185593174502435,0.339714189737625,-5.40163510899783
"TC01000062.hg.1",-0.280416666666666,6.09272727272727,-0.50212297257579,0.619959577625337,0.751663142018884,-6.17295884694223
"TC01000063.hg.1",0.130833333333335,4.76681818181818,0.377214973529379,0.709185879416591,0.816403480602953,-6.22773024127069
"TC01000064.hg.1",-1.32770833333334,6.88272727272727,-1.95342335187024,0.0620070792235922,0.16362696544786,-4.51773678627657
"TC01000065.hg.1",-0.157708333333334,5.62863636363636,-0.307155351656472,0.761260205560203,0.852793284025703,-6.251716826559
"TC01000066.hg.1",-1.12604166666667,5.53272727272727,-2.26483093840819,0.0324131048417809,0.10607182669037,-3.9604806177001
"TC01000067.hg.1",-0.379583333333332,6.17727272727273,-0.703692246937013,0.488104455686369,0.64347046706806,-6.05262315451752
"TC01000068.hg.1",0.687708333333335,3.35681818181818,1.28223581590034,0.21148176519503,0.370683191613196,-5.49933989911624
"TC01000069.hg.1",-1.04333333333334,6.13454545454545,-1.92101976207457,0.0661618399495903,0.171074311843924,-4.57236714733129
"TC01000070.hg.1",-1.24125,9.45227272727273,-2.45500140731698,0.0213043144715183,0.0802687990000443,-3.59264409324176
"TC01000071.hg.1",-1.03395833333333,6.46136363636364,-1.8498849272074,0.0761434820958882,0.188246229791851,-4.68992438779119
"TC01000072.hg.1",-0.497916666666667,5.46454545454545,-1.08279229549094,0.289197925373369,0.456476029746455,-5.72345132792779
