context,direction,rank,term,pvalue,qvalue,is_nominated_agent,n_up_genes
SCBC POU2F3+,reversal,3,LJP008 MCF7 24H-I-BET151-1.11,0.0013986285414222949,0.5484000500702744,False,106
SCBC POU2F3+,reversal,4,LJP008 HEPG2 24H-(+)-JQ1-0.12,0.001429405359474254,0.5484000500702744,False,106
SCBC POU2F3+,reversal,5,CPC014 A375 6H-t0513-6584-10.0,0.002793042329738444,0.5484000500702744,False,106
SCBC POU2F3+,reversal,6,CPC014 MCF7 24H-BRD-U29336476-10.0,0.0029861704691965755,0.5484000500702744,False,106
SCBC POU2F3+,reversal,7,CPC006 LOVO 6H-importazole-60.0,0.0032712695871352803,0.5484000500702744,False,106
SCBC POU2F3+,reversal,8,CPC004 PC3 24H-BRD-A75409952 (wortmannin)-10.0,0.0038244169612506795,0.5484000500702744,False,106
SCBC POU2F3+,reversal,9,CPC006 HCC515 24H-tl hras26 brd-k01877528-10.0,0.003939288502305608,0.5484000500702744,False,106
SCBC POU2F3+,reversal,10,CPC017 MCF7 6H-wr 216174-10.0,0.004486288081431594,0.5484000500702744,False,106
SCBC POU2F3+,reversal,11,CPC006 A375 24H-BRD-K41859756-10.0,0.005282855226026063,0.5484000500702744,False,106
SCBC POU2F3+,reversal,12,CPC014 PC3 24H-BRD-K25311561-10.0,0.005299930607652593,0.5484000500702744,False,106
SCBC POU2F3+,reversal,13,LJP006 MCF10A 3H-linifanib-10,0.005420729011275009,0.5484000500702744,False,106
SCBC POU2F3+,reversal,14,CPC013 MCF7 24H-BRD-K58547240-10.0,0.005998067585202097,0.5484000500702744,False,106
SCBC POU2F3+,reversal,15,CPC006 HT29 24H-tl hras26 brd-k01877528-10.0,0.0065467215206253225,0.5484000500702744,False,106
SCBC POU2F3+,reversal,16,CPC003 VCAP 24H-gamma-linolenic acid (18:3 n-6)-10.0,0.006878708422138639,0.5484000500702744,False,106
SCBC POU2F3+,reversal,17,CPC012 MCF7 24H-np-000732-10.0,0.007142105502905436,0.5484000500702744,False,106
SCBC POU2F3+,reversal,18,CPC002 PC3 6H-camptothecin-10.0,0.007709644419990715,0.5484000500702744,False,106
SCBC POU2F3+,reversal,19,CPC019 PC3 6H-BRD-A81282034-10.0,0.007709644419990715,0.5484000500702744,False,106
SCBC POU2F3+,reversal,20,CPC006 SW620 6H-BRD-K45399554-10.0,0.007709644419990715,0.5484000500702744,False,106
SCBC POU2F3+,reversal,21,CPC013 MCF7 24H-c8273-10.0,0.008172140468304272,0.5484000500702744,False,106
SCBC POU2F3+,reversal,22,CPC019 A549 6H-BRD-K24861700-10.0,0.008255170657788625,0.5484000500702744,False,106
SCBC POU2F3+,reversal,23,CPC012 A375 6H-BRD-A50388635-10.0,0.008323428116563643,0.5484000500702744,False,106
SCBC POU2F3+,reversal,24,LJP007 HEPG2 24H-idelalisib-3.33,0.008323428116563643,0.5484000500702744,False,106
SCBC POU2F3+,reversal,25,CPC019 A549 24H-BRD-K32568627-10.0,0.00854845329367052,0.5484000500702744,False,106
SCBC POU2F3+,mimicry (control),1,LJP006 SKBR3 24H-BI-2536-3.33,9.419231081309605e-05,0.532469133026432,False,106
SCBC POU2F3+,mimicry (control),2,LJP006 LNCAP 3H-BMS-387032-0.37,0.0008371366289525404,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),3,LJP005 MDAMB231 24H-XMD16-144-1.11,0.0020892234242243235,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),4,LJP006 HS578T 24H-AT-7519-0.37,0.002349790026547022,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),5,CPC013 A549 6H-s1057-10.0,0.0033876519169694663,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),6,LJP006 HS578T 3H-CGP-60474-0.37,0.0036136136089328784,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),7,CPC006 HA1E 6H-sb 216763-10.0,0.004027920502030799,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),8,LJP008 A375 24H-pracinostat-0.04,0.005420729011275009,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),9,LJP006 HS578T 24H-linifanib-10,0.005952225337489096,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),10,LJP005 MDAMB231 3H-trametinib-10,0.005998067585202097,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),11,LJP006 MDAMB231 24H-linifanib-10,0.006751199154710029,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),12,CPC014 SKB 24H-ac-1121-10.0,0.007117328330609233,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),13,"CPC006 T3M10 6H-l-690,488-10.0",0.007142105502905436,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),14,LJP005 HEPG2 24H-BYL719-10,0.007411419853296544,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),15,LJP005 MDAMB231 3H-SB590885-0.37,0.007709644419990715,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),16,CPC007 VCAP 24H-BRD-K60870698-10.0,0.007763444912105453,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),17,LJP009 MCF7 24H-ZM-447439-3.33,0.008255170657788625,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),18,LJP007 MCF7 24H-SB-216763-10,0.008323428116563643,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),19,CPC014 A549 24H-BRD-U86922168-10.0,0.0094647763713581,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),20,CPC015 HT29 6H-ritanserin-10.0,0.010291196696542082,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),21,LJP007 MCF7 24H-OSI-930-1.11,0.010291196696542082,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),22,LJP007 A549 24H-dacomitinib-0.04,0.010572067959447366,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),23,LJP006 MDAMB231 24H-JNK-9L-0.37,0.01098847209547699,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),24,LJP006 HS578T 3H-PF-562271-10,0.01146371853447093,0.6334203725377533,False,106
SCBC POU2F3+,mimicry (control),25,LJP006 SKBR3 3H-JNK-9L-1.11,0.01170603512032248,0.6334203725377533,False,106
HLRCC,reversal,1,LJP006 PC3 24H-NVP-TAE684-10,3.0327484457270098e-65,9.508879476732466e-61,False,2189
HLRCC,reversal,2,LJP006 LNCAP 24H-JW-7-24-1-3.33,4.162093150434293e-63,6.52491343193584e-59,False,2189
HLRCC,reversal,3,LJP006 HME1 24H-palbociclib-3.33,1.1000913752150158e-61,1.1497421659497202e-57,True,2189
HLRCC,reversal,4,LJP006 A375 24H-palbociclib-10,1.1779990185298874e-60,9.233745306746523e-57,True,2189
HLRCC,reversal,5,LJP006 HME1 24H-palbociclib-10,3.3743215090505033e-60,2.1159695318953895e-56,True,2189
HLRCC,reversal,6,LJP006 LNCAP 24H-GDC-0941-1.11,1.1798388223233061e-59,6.165444405854157e-56,False,2189
HLRCC,reversal,7,LJP005 A549 24H-dovitinib-10,3.797514592330111e-59,1.7009610361131184e-55,False,2189
HLRCC,reversal,8,LJP006 BT20 24H-palbociclib-10,6.398343672008612e-59,2.5076708436519754e-55,True,2189
HLRCC,reversal,9,LJP006 LNCAP 24H-GDC-0941-3.33,9.51348399638349e-59,3.314286413584533e-55,False,2189
HLRCC,reversal,10,LJP006 LNCAP 24H-ZSTK-474-0.37,7.421057662282874e-58,2.3267984194321724e-54,False,2189
HLRCC,reversal,11,LJP006 HS578T 24H-palbociclib-10,8.652915401186161e-58,2.4663955408071902e-54,True,2189
HLRCC,reversal,12,LJP006 LNCAP 24H-mitoxantrone-0.37,9.778007903393179e-58,2.554830498358248e-54,False,2189
HLRCC,reversal,13,LJP006 HCC515 24H-PHA-793887-3.33,2.5725188515018285e-57,6.20451969769141e-54,False,2189
HLRCC,reversal,14,LJP006 A375 24H-mitoxantrone-0.12,3.8517276877135586e-56,8.62621928004078e-53,False,2189
HLRCC,reversal,15,LJP006 LNCAP 24H-PI-103-0.37,4.496672086515554e-56,9.399243773373912e-53,False,2189
HLRCC,reversal,16,LJP006 HCC515 24H-PHA-793887-1.11,4.8821847031581205e-56,9.567251198926233e-53,False,2189
HLRCC,reversal,17,LJP005 A549 24H-torin-2-0.12,5.935680341461862e-56,1.0947489495658542e-52,False,2189
HLRCC,reversal,18,LJP006 HS578T 24H-palbociclib-0.12,1.2093281231054422e-55,2.0990233370158797e-52,True,2189
HLRCC,reversal,19,LJP006 HCC515 24H-palbociclib-1.11,1.271973062553477e-55,2.0990233370158797e-52,True,2189
HLRCC,reversal,20,LJP006 HT29 24H-palbociclib-0.37,1.3531432176878645e-55,2.1213226223692653e-52,True,2189
HLRCC,reversal,21,LJP005 A375 24H-dovitinib-1.11,2.2555439477186603e-55,3.367634520798613e-52,False,2189
HLRCC,reversal,22,LJP006 HCC515 24H-palbociclib-10,2.7420016336037377e-55,3.9078508736368904e-52,True,2189
HLRCC,reversal,23,LJP005 A375 24H-dovitinib-10,7.418591585784838e-55,1.0113153068725992e-51,False,2189
HLRCC,reversal,24,LJP005 MCF10A 24H-AZD-8330-0.12,1.3894846217962038e-54,1.8152458679915907e-51,False,2189
HLRCC,reversal,25,LJP006 MCF10A 24H-mitoxantrone-3.33,1.5387906361273193e-54,1.9298896642054388e-51,False,2189
HLRCC,mimicry (control),1,LJP006 BT20 24H-BMS-387032-0.12,2.4702354369915494e-09,7.916610528470517e-05,False,2189
HLRCC,mimicry (control),2,LJP009 HEPG2 24H-chelerythrine chloride-3.33,2.2308939152987506e-08,0.0003574784409874718,False,2189
HLRCC,mimicry (control),3,LJP008 HCC515 24H-GSK-461364-0.04,5.5443982613265444e-08,0.0005922895849299769,False,2189
HLRCC,mimicry (control),4,LJP008 A549 24H-GSK-1070916-0.37,2.06455969074836e-07,0.0015798506470954903,False,2189
HLRCC,mimicry (control),5,LJP008 HEPG2 24H-iniparib-10,2.464819406976239e-07,0.0015798506470954903,False,2189
HLRCC,mimicry (control),6,LJP006 A375 24H-torin-1-0.12,3.675839659621936e-07,0.001721473704536603,False,2189
HLRCC,mimicry (control),7,LJP008 MCF7 24H-rocilinostat-10,3.7600836032689153e-07,0.001721473704536603,False,2189
HLRCC,mimicry (control),8,LJP007 HA1E 24H-quizartinib-10,7.495140062541838e-07,0.0025693643514621326,False,2189
HLRCC,mimicry (control),9,LJP008 MCF7 24H-vorinostat-10,7.925149173775855e-07,0.0025693643514621326,False,2189
HLRCC,mimicry (control),10,LJP005 A375 24H-GDC-0980-1.11,8.017237741706603e-07,0.0025693643514621326,False,2189
HLRCC,mimicry (control),11,LJP008 HA1E 24H-belinostat-3.33,1.0178139140896047e-06,0.002965354574431241,False,2189
HLRCC,mimicry (control),12,LJP008 HCC515 24H-MK-1775-1.11,1.2499096249126044e-06,0.0033380919715999286,False,2189
HLRCC,mimicry (control),13,LJP009 HA1E 24H-CH5424802-10,1.3723527430275616e-06,0.0033831662083497914,False,2189
HLRCC,mimicry (control),14,LJP005 A549 24H-barasertib-10,1.799331413373481e-06,0.004118926652556666,False,2189
HLRCC,mimicry (control),15,LJP005 MCF7 3H-PF-477736-1.11,2.3471259529261e-06,0.005014712835958377,False,2189
HLRCC,mimicry (control),16,LJP006 LNCAP 24H-celastrol-1.11,2.5613797988689804e-06,0.005130443737134568,False,2189
HLRCC,mimicry (control),17,LJP006 SKBR3 24H-KIN001-043-3.33,3.0737459627361533e-06,0.005794553565515779,False,2189
HLRCC,mimicry (control),18,LJP008 HA1E 24H-methylstat-10,3.962675029601012e-06,0.006564695730547162,False,2189
HLRCC,mimicry (control),19,LJP006 MCF10A 24H-WYE-125132-3.33,3.97827070652931e-06,0.006564695730547162,False,2189
HLRCC,mimicry (control),20,LJP005 A375 24H-GDC-0980-0.37,4.266617115969393e-06,0.006564695730547162,False,2189
HLRCC,mimicry (control),21,LJP008 HA1E 24H-belinostat-1.11,4.3016291294773595e-06,0.006564695730547162,False,2189
HLRCC,mimicry (control),22,LJP005 A375 24H-torin-2-0.12,4.818581621536574e-06,0.007019359263954733,False,2189
HLRCC,mimicry (control),23,LJP006 SKBR3 24H-KIN001-043-1.11,6.638579719883419e-06,0.008870104687419545,False,2189
HLRCC,mimicry (control),24,LJP008 HEPG2 24H-CTB-3.33,6.716627090060039e-06,0.008870104687419545,False,2189
HLRCC,mimicry (control),25,LJP006 MCF7 3H-AZD-7762-0.37,6.919390201743903e-06,0.008870104687419545,False,2189
muscle-invasive bladder cancer,reversal,1,LJP005 HT29 24H-NVP-BEZ235-3.33,5.577283388905449e-15,1.0886299446804546e-10,False,141
muscle-invasive bladder cancer,reversal,2,LJP006 LNCAP 24H-radicicol-1.11,1.1853152767241248e-14,1.1568084443189096e-10,False,141
muscle-invasive bladder cancer,reversal,3,LJP005 A549 24H-NVP-BEZ235-1.11,5.546133196710252e-14,3.608499128886247e-10,False,141
muscle-invasive bladder cancer,reversal,4,LJP005 A549 24H-torin-2-1.11,1.0631554961445203e-13,4.1503464258489785e-10,False,141
muscle-invasive bladder cancer,reversal,5,LJP005 A549 24H-NVP-BEZ235-0.37,1.0631554961445203e-13,4.1503464258489785e-10,False,141
muscle-invasive bladder cancer,reversal,6,LJP006 LNCAP 24H-JW-7-24-1-3.33,1.5693996943321304e-13,4.774718988354078e-10,False,141
muscle-invasive bladder cancer,reversal,7,LJP005 A375 24H-dovitinib-10,1.712333260847305e-13,4.774718988354078e-10,False,141
muscle-invasive bladder cancer,reversal,8,LJP006 BT20 24H-PHA-793887-3.33,2.4137536879517296e-13,5.889257279391226e-10,False,141
muscle-invasive bladder cancer,reversal,9,LJP006 PC3 24H-NVP-TAE684-10,2.856888894543598e-13,6.195957148066277e-10,False,141
muscle-invasive bladder cancer,reversal,10,LJP005 HEPG2 24H-mitoxantrone-0.12,3.771886877769325e-13,7.362345996717947e-10,False,141
muscle-invasive bladder cancer,reversal,11,LJP005 A549 24H-torin-2-3.33,5.953154033682065e-13,9.683301131953352e-10,False,141
muscle-invasive bladder cancer,reversal,12,LJP006 LNCAP 24H-mitoxantrone-0.37,5.953154033682065e-13,9.683301131953352e-10,False,141
muscle-invasive bladder cancer,reversal,13,LJP006 LNCAP 24H-PD-173074-10,7.04318231221008e-13,9.985867633353643e-10,False,141
muscle-invasive bladder cancer,reversal,14,LJP006 LNCAP 24H-HG-6-64-01-1.11,7.162362153130334e-13,9.985867633353643e-10,False,141
muscle-invasive bladder cancer,reversal,15,LJP006 BT20 24H-palbociclib-10,9.523411187919962e-13,1.2392497531800648e-09,True,141
muscle-invasive bladder cancer,reversal,16,LJP005 A375 24H-mitoxantrone-0.12,1.1954673870613605e-12,1.4583954955031685e-09,False,141
muscle-invasive bladder cancer,reversal,17,LJP005 A375 24H-vemurafenib-3.33,1.5915540397656971e-12,1.827384900128626e-09,False,141
muscle-invasive bladder cancer,reversal,18,LJP005 A549 24H-NVP-BEZ235-3.33,2.042376221658072e-12,2.2147300816968835e-09,False,141
muscle-invasive bladder cancer,reversal,19,LJP005 A549 24H-dovitinib-10,2.6784757773118088e-12,2.7298519057323706e-09,False,141
muscle-invasive bladder cancer,reversal,20,LJP005 A549 24H-NVP-BEZ235-10,2.8275079116105086e-12,2.7298519057323706e-09,False,141
muscle-invasive bladder cancer,reversal,21,LJP005 A375 24H-GDC-0980-10,3.0768349775148395e-12,2.7298519057323706e-09,False,141
muscle-invasive bladder cancer,reversal,22,LJP006 HS578T 24H-palbociclib-3.33,3.0768349775148395e-12,2.7298519057323706e-09,True,141
muscle-invasive bladder cancer,reversal,23,LJP006 HME1 24H-palbociclib-3.33,3.3169116937805623e-12,2.7416870235151675e-09,True,141
muscle-invasive bladder cancer,reversal,24,LJP006 MDAMB231 24H-palbociclib-3.33,3.3710993680190598e-12,2.7416870235151675e-09,True,141
muscle-invasive bladder cancer,reversal,25,LJP005 HT29 24H-torin-2-10,4.0386336547314434e-12,3.1532036122681218e-09,False,141
muscle-invasive bladder cancer,mimicry (control),1,LJP006 HCC515 24H-BI-2536-0.04,8.596780039386321e-08,0.0017501324804182672,False,141
muscle-invasive bladder cancer,mimicry (control),2,CPC006 CL34 6H-bi 2536-10.0,2.1467412577517652e-06,0.017080576368228143,False,141
muscle-invasive bladder cancer,mimicry (control),3,CPC006 SKMEL28 6H-hdac6 inhibitor isox-10.0,2.5170315897772094e-06,0.017080576368228143,False,141
muscle-invasive bladder cancer,mimicry (control),4,LJP009 HCC515 24H-MLN-8054-1.11,4.440794444916616e-06,0.01877964515771013,False,141
muscle-invasive bladder cancer,mimicry (control),5,CPC006 U937 6H-BRD-K43620258-80.0,5.814588870962071e-06,0.01877964515771013,False,141
muscle-invasive bladder cancer,mimicry (control),6,CPC014 HEPG2 6H-stock1s-53863-10.0,5.9109895239610834e-06,0.01877964515771013,False,141
muscle-invasive bladder cancer,mimicry (control),7,CPC019 MCF7 6H-BRD-K93127801-10.0,6.474604652097509e-06,0.01877964515771013,False,141
muscle-invasive bladder cancer,mimicry (control),8,CPC005 HA1E 24H-e6 berbamine-10.0,7.379760352769479e-06,0.01877964515771013,False,141
muscle-invasive bladder cancer,mimicry (control),9,CPC005 MCF7 24H-lasalocid sodium-10.0,1.0504622338552375e-05,0.0220764671134466,False,141
muscle-invasive bladder cancer,mimicry (control),10,CPC012 A375 6H-mw-a1-14 brd-k32010074-10.0,1.0844123741746047e-05,0.0220764671134466,False,141
muscle-invasive bladder cancer,mimicry (control),11,CPD003 PC3 6H-trichostatin a-10.0,1.2477623711299499e-05,0.023092678501330472,False,141
muscle-invasive bladder cancer,mimicry (control),12,CPC007 A375 24H-ncgc00181921-02-10.0,1.5687146703400117e-05,0.026300609451919865,False,141
muscle-invasive bladder cancer,mimicry (control),13,CPC006 RMUGS 6H-ct-200783-10.0,1.867811343975227e-05,0.026300609451919865,False,141
muscle-invasive bladder cancer,mimicry (control),14,CPC006 A375 6H-pifithrin- ?-10.0,1.888601276840872e-05,0.026300609451919865,False,141
muscle-invasive bladder cancer,mimicry (control),15,CPC003 VCAP 24H-bifemelane hydrochloride-10.0,1.9378580498025245e-05,0.026300609451919865,False,141
muscle-invasive bladder cancer,mimicry (control),16,CPC003 HA1E 24H-clocortolone pivalate-10.0,2.1762522073024046e-05,0.027255887660266903,False,141
muscle-invasive bladder cancer,mimicry (control),17,LJP005 HS578T 24H-radicicol-1.11,2.4098928081579932e-05,0.027255887660266903,False,141
muscle-invasive bladder cancer,mimicry (control),18,LJP008 HCC515 24H-GSK-461364-0.12,2.4098928081579932e-05,0.027255887660266903,False,141
muscle-invasive bladder cancer,mimicry (control),19,CPC017 A549 24H-jak3 inhibitor vi-10.0,3.885397667560969e-05,0.04040554169014718,False,141
muscle-invasive bladder cancer,mimicry (control),20,CPC014 VCAP 6H-s1172-10.0,3.969500116921818e-05,0.04040554169014718,False,141
muscle-invasive bladder cancer,mimicry (control),21,CPC006 HT115 6H-fluspirilen-4.21,5.08381276152553e-05,0.047716854019664565,False,141
muscle-invasive bladder cancer,mimicry (control),22,CPC006 SW620 6H-mw-a1-12-10.0,5.3470101444013517e-05,0.047716854019664565,False,141
muscle-invasive bladder cancer,mimicry (control),23,CPC006 VCAP 6H-bms-754807-10.0,5.5037584426352346e-05,0.047716854019664565,False,141
muscle-invasive bladder cancer,mimicry (control),24,CPC018 PHH 24H-trichostatin a-10.0,5.625329091619754e-05,0.047716854019664565,False,141
muscle-invasive bladder cancer,mimicry (control),25,CPC018 SKB 24H-puromycin hydrochloride-10.0,6.0770374363175634e-05,0.04948653125142118,False,141
renal medullary carcinoma,reversal,1,LJP005 MCF10A 24H-NVP-AUY922-0.37,3.5305509746250936e-24,6.418188616770957e-20,False,187
renal medullary carcinoma,reversal,2,LJP006 MCF10A 3H-GDC-0941-10,1.0055026029999219e-23,9.13951590996779e-20,False,187
renal medullary carcinoma,reversal,3,LJP005 MCF10A 24H-NVP-AUY922-0.04,3.7536695777662934e-23,2.274598641807115e-19,False,187
renal medullary carcinoma,reversal,4,LJP005 MCF10A 24H-radicicol-1.11,1.1934095552354328e-22,5.423748076156233e-19,False,187
renal medullary carcinoma,reversal,5,LJP005 MCF10A 24H-NVP-AUY922-3.33,1.9789681068669973e-21,7.195132242947028e-18,False,187
renal medullary carcinoma,reversal,6,LJP006 HME1 3H-dasatinib-3.33,1.6933603018018713e-20,5.1305994877427035e-17,False,187
renal medullary carcinoma,reversal,7,LJP006 HME1 3H-WZ-4-145-10,2.3732629825526287e-20,6.163363965689177e-17,False,187
renal medullary carcinoma,reversal,8,LJP006 HME1 3H-AZD-7762-3.33,4.991319550051047e-20,1.134214976254725e-16,False,187
renal medullary carcinoma,reversal,9,LJP006 MCF10A 3H-afatinib-0.12,9.074102715635818e-20,1.8328679251949283e-16,False,187
renal medullary carcinoma,reversal,10,LJP005 MCF10A 3H-trametinib-10,1.7756656426481856e-19,2.689985476475114e-16,False,187
renal medullary carcinoma,reversal,11,LJP005 MCF10A 3H-GDC-0980-10,1.7756656426481856e-19,2.689985476475114e-16,False,187
renal medullary carcinoma,reversal,12,LJP006 MCF10A 3H-GSK-2126458-0.12,1.7756656426481856e-19,2.689985476475114e-16,False,187
renal medullary carcinoma,reversal,13,LJP006 MCF10A 3H-AZD-7762-10,2.0278461396410274e-19,2.8357088440410954e-16,False,187
renal medullary carcinoma,reversal,14,LJP005 HEPG2 24H-AZD-8330-1.11,2.832612902918156e-19,3.613874531696356e-16,False,187
renal medullary carcinoma,reversal,15,LJP006 HME1 24H-geldanamycin-1.11,2.98190868449559e-19,3.613874531696356e-16,False,187
renal medullary carcinoma,reversal,16,LJP006 MCF10A 24H-radicicol-1.11,4.623121870598379e-19,5.252733280350496e-16,False,187
renal medullary carcinoma,reversal,17,LJP006 HME1 3H-alvocidib-0.37,5.625562333378162e-19,6.015711626969506e-16,False,187
renal medullary carcinoma,reversal,18,LJP006 HME1 3H-dasatinib-10,6.073047970310255e-19,6.133441058459452e-16,False,187
renal medullary carcinoma,reversal,19,LJP006 MCF10A 3H-canertinib-1.11,1.39359898175721e-18,1.3333808362823327e-15,False,187
renal medullary carcinoma,reversal,20,LJP006 HS578T 3H-AZD-7762-10,1.6896261785638082e-18,1.5357857150055735e-15,False,187
renal medullary carcinoma,reversal,21,LJP005 HEPG2 24H-trametinib-1.11,2.0331586153262127e-18,1.760037641334058e-15,False,187
renal medullary carcinoma,reversal,22,LJP005 MCF10A 24H-geldanamycin-0.04,2.400097402240452e-18,1.983244121605872e-15,False,187
renal medullary carcinoma,reversal,23,LJP005 MCF10A 3H-pelitinib-0.37,4.26346793407874e-18,3.3698079814616265e-15,False,187
renal medullary carcinoma,reversal,24,LJP006 MCF10A 3H-gefitinib-10,6.4273792131008285e-18,4.868471946456665e-15,False,187
renal medullary carcinoma,reversal,25,LJP005 HS578T 3H-TWS-119-10,7.860459203759015e-18,5.7158115146054045e-15,False,187
renal medullary carcinoma,mimicry (control),1,LJP006 A549 24H-QL-XII-47-10,2.373610966239394e-21,4.785199707938619e-17,False,187
renal medullary carcinoma,mimicry (control),2,LJP005 A549 24H-nilotinib-10,2.2354849634579846e-19,2.2533688431656483e-15,False,187
renal medullary carcinoma,mimicry (control),3,LJP005 BT20 3H-nilotinib-10,4.285537481162382e-18,1.806305874923885e-14,False,187
renal medullary carcinoma,mimicry (control),4,LJP005 SKBR3 3H-LDN-193189-3.33,5.1307066716869485e-18,1.806305874923885e-14,False,187
renal medullary carcinoma,mimicry (control),5,LJP005 HT29 24H-LDN-193189-10,5.229341000237551e-18,1.806305874923885e-14,False,187
renal medullary carcinoma,mimicry (control),6,LJP008 A549 24H-azacitidine-10,5.375910342035373e-18,1.806305874923885e-14,True,187
renal medullary carcinoma,mimicry (control),7,LJP005 SKBR3 3H-LDN-193189-10,2.2772515871294764e-17,6.558484570932892e-14,False,187
renal medullary carcinoma,mimicry (control),8,LJP005 MDAMB231 3H-LDN-193189-10,2.003684903849332e-16,5.049285957700316e-13,False,187
renal medullary carcinoma,mimicry (control),9,LJP006 A375 24H-AZD-7762-0.12,1.2538278575466202e-15,2.8085744009044292e-12,False,187
renal medullary carcinoma,mimicry (control),10,LJP006 MDAMB231 3H-QL-XII-47-3.33,3.3271552476433856e-15,6.707544979249065e-12,False,187
renal medullary carcinoma,mimicry (control),11,LJP006 A375 24H-KIN001-043-10,5.656181825438546e-15,1.0366238690985553e-11,False,187
renal medullary carcinoma,mimicry (control),12,LJP006 HME1 3H-QL-XII-47-3.33,9.443274238831938e-15,1.5864700721237655e-11,False,187
renal medullary carcinoma,mimicry (control),13,LJP006 BT20 24H-QL-XII-47-0.12,4.0249919208059395e-14,6.241833624880595e-11,False,187
renal medullary carcinoma,mimicry (control),14,LJP006 MDAMB231 3H-QL-XII-47-10,8.561631508232193e-14,1.2328749371854359e-10,False,187
renal medullary carcinoma,mimicry (control),15,LJP006 BT20 24H-celastrol-1.11,9.829365924110172e-14,1.321066780200407e-10,False,187
renal medullary carcinoma,mimicry (control),16,LJP006 SKBR3 24H-withaferin-a-3.33,1.4306048489835388e-13,1.8025621097192587e-10,False,187
renal medullary carcinoma,mimicry (control),17,LJP006 A375 24H-AZD-7762-0.37,1.5607529191851334e-13,1.850869344163076e-10,False,187
renal medullary carcinoma,mimicry (control),18,LJP005 MCF10A 3H-LDN-193189-10,2.019568427711348e-13,2.2619166390367097e-10,False,187
renal medullary carcinoma,mimicry (control),19,LJP006 BT20 3H-QL-XII-47-3.33,2.387094498117955e-13,2.5328328990556824e-10,False,187
renal medullary carcinoma,mimicry (control),20,LJP008 PC3 24H-C646-10,3.1057351481871167e-13,3.1305810293726135e-10,False,187
renal medullary carcinoma,mimicry (control),21,LJP005 SKBR3 3H-PF-477736-10,3.393602465229476e-13,3.257858366620297e-10,False,187
renal medullary carcinoma,mimicry (control),22,LJP006 A549 24H-sorafenib-10,5.374817731628785e-13,4.925287521347105e-10,False,187
renal medullary carcinoma,mimicry (control),23,LJP005 SKBR3 24H-withaferin-a-3.33,6.571046700896055e-13,5.759665282176716e-10,False,187
renal medullary carcinoma,mimicry (control),24,LJP006 A549 24H-QL-X-138-10,7.393953200105858e-13,6.210920688088921e-10,False,187
renal medullary carcinoma,mimicry (control),25,LJP008 PC3 24H-azacitidine-3.33,2.1460671814872734e-12,1.7305885751513371e-09,True,187
