"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FASTKD3",0.114722861019683,3.24963563660667,0.457485688065677,0.650921187837314,0.77236735157988,-6.93501779635703
"PEPD",-1.63097323046214,5.46172218012376,-5.02875932181817,2.69705182668194e-05,0.000354593665849716,1.77347279806115
"CHST8",2.64080335125702,-2.36274596325714,1.42233608313037,0.166189464003276,0.315460933233895,-5.10074763183636
"IQSEC2",0.317664488386878,4.35466218259486,1.53480031056359,0.13627565500038,0.276152389267996,-6.09229593189863
"VAMP7",-0.130056055830025,4.31287235921929,-0.455985112622129,0.651986493259349,0.773141467017327,-7.18221097158697
"IL9R",2.08677760839363,-2.01287748194471,2.81330280273437,0.00895451032844451,0.0373549964191567,-2.71452222400625
"XG",-1.11390717999731,-2.63274632311246,-0.936796727939983,0.357029754856992,0.525978647486837,-5.88231459785241
"STAMBP",0.655187795604439,5.56986930335898,3.52707224882669,0.00149791895790312,0.00909150217858594,-2.09374112390494
"NAGK",-0.140102137539726,5.64117280068189,-0.575952485042587,0.569338063459117,0.711237210850613,-7.27631152980844
"MCEE",-0.374324753138853,2.64665338287492,-1.36711835844782,0.182676377475058,0.336502611641862,-6.05372793908205
"PAIP2B",0.120114996763232,4.130710739416,0.18964780083574,0.850980038542023,0.909247761415324,-7.21607255584213
"SNRNP27",0.64609011971679,4.5577859545856,4.1057989353487,0.000325760729174514,0.00267624052059311,-0.467770913706244
"MPHOSPH10",0.347825916451311,4.69697798075703,1.67190457815489,0.105901821636007,0.232033937624519,-5.91477913037872
"NDUFB4P12",-0.12016661620219,-1.55889559012452,-0.323717386297658,0.748604689162506,0.841272319735538,-6.34936162403115
"ATP8A1",0.694093121130552,5.34568610260643,2.1622759812459,0.0394671093465989,0.113936039139946,-5.12686334555089
"USP22",-0.138778587321515,6.959394519639,-0.681778156428282,0.50108966492598,0.654744340615367,-7.23331935905131
"POF1B",0.594767702446472,1.26100238455904,0.597615557843342,0.554993295961174,0.699273502324434,-6.48520714693077
"HIF3A",-5.9135351695768,-1.05433461931302,-11.089123952436,1.19625223750085e-11,1.25451895019411e-09,16.6713890176704
"ZNF576",-0.199481034146245,2.96730671257452,-0.865570810614269,0.394225195737147,0.56165404368892,-6.63778616484831
"ZNF45",-0.340095046076094,3.41765106194873,-1.47501569019875,0.151582832457604,0.296771981499464,-6.05501914322801
"LYPD3",-3.64392021778778,-1.14618080489647,-6.38417773888995,7.16132186450941e-07,1.70633871658178e-05,5.94662306835144
"USP9X",0.315245266148221,6.67023772744496,1.28272244178206,0.21031152437984,0.369352011981446,-6.64285524931481
"F13A1",-0.263060769955858,4.17183067883184,-0.259473417853469,0.797205451673795,0.874376375661782,-7.27935215387142
"TRERF1",-0.432623687480961,2.9244174753162,-0.894644354323039,0.37875233533822,0.54777202772364,-6.62141424985845
"PACSIN1",-1.18434922766399,-1.43946635744749,-1.41142746138451,0.169349567847783,0.319569617869474,-5.53850911553153
"BTN2A2",1.57334545773594,4.87571951806007,3.50101943154021,0.00160238335358171,0.00960224466226794,-1.94407372869997
"SIRT5",-0.305458264948397,4.50611658463617,-1.36275150577481,0.184033062165647,0.337941679737006,-6.41729030668202
"MRS2",0.172455191814267,5.08530763702506,0.78280007647925,0.440443616000541,0.602880894023794,-7.06145949592617
"WRNIP1",0.230138047799819,5.42581256302041,1.09995246990542,0.280902693373411,0.44875010280797,-6.79643945315344
"RRP36",-0.0130759247655973,4.36641933181868,-0.0407935878152334,0.967755614910138,0.98005592966223,-7.2785186999597
"BTN2A3P",0.610967095388548,1.97251200708155,1.4081962701998,0.170294682934737,0.320749757261497,-5.7764642724797
"BTN1A1",2.22264886593864,-3.47458265628344,2.06643009805278,0.0483367808064286,0.132756280153972,-4.08343729688292
"SNRPC",0.65036612442938,5.5392439963946,2.52823230385984,0.0175091108508226,0.0620328306066121,-4.41847707653449
"SLC17A3",1.87775781727262,6.29420992790701,1.21956868432997,0.233000436225231,0.395832965488032,-6.63231122771645
