"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBXO47",-0.00846721498956472,0.145553080691544,-0.0472649064597135,0.962514374421813,0.99737442067955,-5.70425200250711
"CDR2",0.226833781351425,6.94988548314303,0.861936958806793,0.393360558470501,0.881453495152298,-5.36977611860859
"CD72",-0.934853578854488,3.50456591564312,-1.25741492898837,0.215219895174208,0.814365146427294,-4.99856450450346
"CD63",0.430124591273314,10.7229241593128,1.57014550814646,0.123527380858992,0.759077644715838,-4.61507500437227
"CD69",-0.493984517236618,3.17214300569881,-0.575033941846581,0.568189883989553,0.920722747501453,-5.55517135256645
"WDR65",2.44444667918057,2.90834958360142,2.87801892298827,0.00614784349550532,0.398403241101251,-2.27908782387662
"AFF1",-0.236998933195445,8.99724990659888,-0.998460868922476,0.323496883816445,0.85713694779642,-5.25646741205726
"BMP6",0.18069110705984,5.98477033803401,0.264004185177905,0.793006183591821,0.972343064305003,-5.67352839158519
"AUH",0.522547656916374,6.17692926852765,1.74165404425189,0.0885042837979835,0.725856454359805,-4.37290220176663
"PRSS8",-2.52415113778641,6.11453585283176,-2.72585795301716,0.00916398947469754,0.439498813870402,-2.60274858686982
"ATP1B1",-0.514720480611469,10.3799397978939,-1.45221547235402,0.153517844232575,0.78126861290863,-4.76866803336013
"MAP2K1",0.24823582049838,8.23535385419382,1.27475884192816,0.209035358585542,0.81094045955871,-4.97933239662293
"ACTR3C",-0.106602250441085,2.90269687660574,-0.182147307324794,0.856299462679671,0.980758680222459,-5.69015439683412
"AREG",0.782709183467601,1.99000593705728,1.00715780802687,0.319351814441394,0.855415457637121,-5.24870922572614
"PPP4C",0.0305430850259372,9.55935687023467,0.11090827436749,0.912192172540701,0.988960754760924,-5.69966417900847
"SLC41A3",0.0526054538967,7.48727671444558,0.181422992726526,0.856865680297515,0.980932248172852,-5.69027386013024
"POLR2E",0.162689010664022,9.42346005469075,0.83416190680105,0.408661985357866,0.884121067653513,-5.39086688551901
"IRAK2",-0.693738772646096,2.31542233112732,-1.25312406370196,0.21674099970444,0.815188843899506,-5.00329386262816
"HNRNPL",-0.0144944949461161,11.6632444864818,-0.0848387482324805,0.932771551687898,0.993380510525608,-5.70199001378237
"PIM1",0.626655767305566,10.0202491018179,1.92025398987822,0.0613057635163289,0.693385847581071,-4.09825362041349
"CXCL1",-1.35847320694107,5.22820755053037,-2.05248617877148,0.0460845296835125,0.666209823053071,-3.88059569981202
"CC2D2B",-0.318578680143007,1.1197460064757,-0.643753752233543,0.523068178693182,0.913332494141415,-5.51734894986219
"SCNN1A",-3.81698308883354,6.9473529969629,-3.87368363466302,0.00035151746614745,0.146245326615985,0.0809262571002165
"PDE6G",0.678382590545428,3.28452998346985,0.902434356164581,0.371727591269134,0.875281709189044,-5.33781138147428
"PFDN4",0.803056026637868,10.0830243908451,2.90193192098684,0.00576799883996618,0.394690499569002,-2.22718326642227
"FOXF1",-0.456994174815722,4.05935713045671,-0.772786971674584,0.443769299923254,0.894591431049862,-5.43508167073414
"PCK1",-0.687500606652439,1.88876672199922,-0.894645832185618,0.375832103200465,0.8774507741883,-5.34406415550441
"FAT2",-0.147868711888096,0.732298841668099,-0.366340770285787,0.715862067219058,0.956039789563178,-5.64420007848735
"GPX8",0.281857656847419,4.2646395389158,0.369861030749811,0.713255855929403,0.955940230335895,-5.64302278646062
"P2RX1",0.57145839601031,1.80100989030649,0.78596878251805,0.436087504164226,0.89014741061959,-5.42585661951761
"OPCML",0.666879340011155,1.89270366605792,0.931074499640588,0.356882872699294,0.871805076679657,-5.31437171094231
"CDRT15",-0.620341819715342,0.55090304867302,-2.07876256520616,0.0434866314545418,0.656249969643823,-3.8359479524627
"LMBRD2",-0.0890455763910034,8.06112103437149,-0.296886996472356,0.767946277486931,0.96740167257865,-5.66513811538594
"NDUFA2",0.259648643685532,8.36150840138749,1.11045277088513,0.272794419795846,0.834852725102764,-5.15176644145265
"PPP1R12B",0.144155388331766,5.55916270755027,0.319959435769771,0.750507344215304,0.963015471512787,-5.65866787428146
"DSCAM",2.27033764636054,3.94937847770223,2.06227828106608,0.0451010077191742,0.663501529401883,-3.86401068303581
"TCF7L2",-1.14229627775091,4.62280889402523,-1.26191473145014,0.213611133693729,0.813685918897081,-4.99359598050301
"NEK3",0.104270471529178,6.61735943249183,0.191783268627166,0.848792075234673,0.980534357297165,-5.68851260607189
"OR56A5",-1.49959258928104,5.71225219367715,-1.92919722118836,0.0601548878899285,0.693385847581071,-4.08390800989509
"CALU",0.457840663952743,10.039800788612,2.1713524699877,0.035306163346723,0.637463312344249,-3.67480192520573
"EI24",-0.0954724597413543,10.3776023943725,-0.425718706220766,0.67238252042398,0.943227405309317,-5.62284754599201
"RPS26",-0.15184331979901,12.2098714208377,-0.501288087213688,0.618660927476106,0.930810401660492,-5.59108860195757
"CPN1",-0.0975485527211786,0.402318437880278,-0.305870604708174,0.76114205111628,0.965449769498921,-5.66267552471693
"GEMIN7",-0.113140546754894,5.20586395577102,-0.257919210588397,0.797662778214904,0.973206388974211,-5.67497676956121
"SPIN2B",0.730038365622499,4.8464433605642,1.49196986075325,0.142796838851307,0.775846853821116,-4.71806747035447
"AP1S1",-0.525910168735405,7.77243948087469,-1.72753780888101,0.0910674674222536,0.729064462830303,-4.39373859927924
"TBCB",-0.0610877767017728,8.5169233603166,-0.211929024873073,0.833138587524056,0.977729360263857,-5.68480921764615
"DEFB4B",-0.247583589657034,0.342795878402225,-1.20661863683266,0.233978277087145,0.822938145352446,-5.0535263549855
"CDSN",0.174664880142824,0.483376734911534,0.517650915885256,0.607288257173217,0.927033252243463,-5.58353820294311
"SLC25A25",0.425217432010244,8.09680846826029,1.60784347361715,0.115001003450522,0.752698891238955,-4.56373757575551
"RGS6",-0.673547626316909,1.95181267382885,-0.950222256291554,0.347176669386992,0.866774973186295,-5.29830992623789
"LOC100287036",0.0447326910509725,0.295556826888743,0.162044999459949,0.872010398118584,0.983481681333629,-5.69330501268143
"FAM24B",0.546054599699385,4.9818527860774,0.86236385194029,0.393151411391451,0.881453495152298,-5.36942502900692
"HIST1H4B",0.257126354600476,11.1881659152534,0.685219207299851,0.496790749051956,0.908766403779754,-5.49250674424993
"CUL3",0.045976083639907,9.5935583217411,0.254996995027824,0.79990464664865,0.973512232255001,-5.67565877226639
"SLC7A5",0.0579247663053786,7.42082638241108,0.0955081771418722,0.924343757144626,0.991860045193568,-5.70111275145239
"RASSF7",-0.81532461392381,6.02404429685632,-2.26952509394018,0.0281521877540567,0.599347861687057,-3.49802596874241
"HIST1H2BE",-1.12799792801167,10.5627357566645,-1.91731251785927,0.061688390464246,0.693385847581071,-4.10295990551725
"ACOX2",-0.486040371154737,1.78596483462551,-0.904603275689212,0.370589718870746,0.874946698154534,-5.33606087148924
"RBMY1J",0.0264588877930868,0.115075507242863,0.154788417946848,0.877690677332904,0.983492301257019,-5.69435352380301
"C18orf32",0.170895163982102,7.24693876323369,0.519711003360598,0.605863297430888,0.927033252243463,-5.58257064450895
"SUMO1",0.247297166413927,6.26039232904448,0.854828820663099,0.397241919054396,0.881453495152298,-5.37523704667447
"MMP13",-0.899277779576828,1.57736166543267,-1.25666344837661,0.215489440836105,0.814365146427294,-4.99939266674236
"GBA",0.102183009352612,7.72275692116284,0.340602294087198,0.73501981958636,0.959021694234406,-5.65246793513573
"SCGB2A1",-1.97464200988307,4.73910405223861,-1.66214815756136,0.103574173865214,0.740140832959183,-4.48792548152765
"ZNF174",0.425612645348583,5.89598847661162,0.745404840228646,0.459980519458301,0.898055026999956,-5.45375930972698
"MLL2",0.207840563715933,9.49853293503065,0.911983236823542,0.366728932113372,0.87402853549208,-5.33007967349504
"TBC1D24",0.551102888028209,7.95508908130278,1.54863605986193,0.128614496697141,0.764724869205102,-4.64388259186026
"TDRD5",0.355605451971941,1.06259099277851,0.690488387660528,0.493504423925712,0.908257041682231,-5.48924147031488
"WNT2",-1.64052802123082,3.24644650220224,-2.40142566588576,0.0206111269380799,0.562284349108199,-3.25184159387805
"TULP1",0.163857961584333,0.438340645131467,0.55427757650761,0.582188200655229,0.923771001542913,-5.56577083969465
"VIPR2",0.0405504520662764,0.856587402291011,0.0838895776854896,0.933523778599548,0.993429880110257,-5.70206263846141
"DNAJC7",0.411637848036928,9.80498739470068,1.80675552158365,0.0776218931771773,0.716195891056771,-4.27546108662755
"HSP90B1",0.24929977615395,11.7118210195056,0.821675428419211,0.415680684906376,0.885243903544297,-5.40011002982613
"ARHGAP30",0.41921664820493,3.73493252008015,0.70260709296272,0.485989216459571,0.904416864431342,-5.48164169717704
"C6orf99",0.106425323862373,0.339538484220063,0.435812131189267,0.665092627259371,0.941383870255441,-5.61890668605708
"TEF",0.0873740330944213,5.41608824986315,0.177455788430071,0.859962738237059,0.981245671603935,-5.69092192537581
"KLRD1",0.823268365436467,2.56691093677416,1.04871631797164,0.30002068114177,0.845452437190197,-5.21077484454856
"KCNJ3",2.02509416803658,4.58476582189764,2.08445088057365,0.0429413845990555,0.655282509475312,-3.82622268281625
"STXBP1",0.475437430062075,9.11288690217818,1.85423506198988,0.0703986352128717,0.709873184144121,-4.20243583707443
"SQLE",0.268122568408882,7.42141024696276,0.644033073120453,0.522888729091781,0.913332494141415,-5.51718668255318
"ITGB5",-0.531461660944298,5.33754120641918,-0.923518251395152,0.360761421709572,0.873841596861687,-5.3206240362344
"CLEC3B",0.185010381152777,3.78758853158061,0.296744134950601,0.7680546326286,0.96740167257865,-5.66517668636171
"ATP6AP1",0.278441431757523,9.22693631132316,1.04904863688107,0.299869422661588,0.845452437190197,-5.21046565241145
"HOXB2",-1.07256933201191,3.80956215025031,-1.18226526331126,0.243434193822789,0.826381762196464,-5.07910962573851
"TIMP4",-1.22586983746055,2.98806030338951,-1.51078331102251,0.13797456193828,0.772787481147886,-4.69372287954053
"DUT",-0.0543781269170607,9.48157632213997,-0.267211939618608,0.79054512185087,0.9720621725695,-5.67275650925269
"HPD",-0.651132948295893,1.7864865492409,-1.19512807131623,0.238422872399892,0.823742637846495,-5.06565025173489
