"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000000003",-0.876591518037109,5.47474968371581,-6.46915005671433,7.89360425710832e-05,0.00210993908385949,1.88029418824179
"ENSG00000000419",-0.201941604340778,6.3917197719808,-1.89354119771225,0.0881755460570842,0.177865906642206,-5.17689916478274
"ENSG00000000457",0.202752784820987,2.99126075098034,1.47649669154563,0.171231768653014,0.289220458609526,-5.76716033812547
"ENSG00000000460",-0.0671885270048638,4.83197570184697,-0.264545351560222,0.798342895267042,0.868922733036432,-6.79935110872415
"ENSG00000001036",-0.0360015470760841,6.52311862160457,-0.367674752909004,0.720938310027512,0.811227486923518,-6.76514256316634
"ENSG00000001084",0.171646019113801,4.98331535672042,1.44165588932176,0.180606577723696,0.301146294316177,-5.81255127360771
"ENSG00000001167",0.0670877960486875,4.32282743187807,0.545990208352463,0.597291213013613,0.711940795842596,-6.6783153561221
"ENSG00000001460",0.291576852889327,3.15131242879032,2.00969649757605,0.0728139630880724,0.154578583630732,-4.9998538583952
"ENSG00000001461",0.528629699342328,4.22135785349389,4.2195056020518,0.00185756861076231,0.0120864168160785,-1.35681862435297
"ENSG00000001497",-0.0178121006079884,4.65579363650076,-0.164210684355627,0.872905350528501,0.919566843714303,-6.82361767049399
"ENSG00000001561",0.437590898571817,4.38748410964429,3.93782576627094,0.00290010014815733,0.0161051066125631,-1.81192533909084
"ENSG00000001617",0.929789360910837,3.34267552160301,6.4984032973387,7.61053224691308e-05,0.00206986149588908,1.91754042621999
"ENSG00000001629",0.0999690117878996,4.16297811806591,0.910610463850257,0.384369017092601,0.521741638628304,-6.40480613389567
"ENSG00000001630",-0.504182236420669,6.39434428045205,-4.94399925351885,0.000621317973568336,0.00630024069575275,-0.233818283318747
"ENSG00000001631",-0.0696604753296187,4.64314963946699,-0.536093441740711,0.603857707325443,0.717864339143597,-6.68397900668393
"ENSG00000002016",-0.0042815843222729,2.74359087874578,-0.0213562119035049,0.983390414129394,0.989258614878251,-6.83804089831501
"ENSG00000002330",-0.193823892772876,5.92259579223405,-1.64175355544932,0.13232202864803,0.238691305325087,-5.54294947292961
"ENSG00000002549",-0.37171683349269,4.95229191109367,-3.57281510248832,0.0052429578466114,0.024193776706029,-2.41409161637072
"ENSG00000002586",0.0812347253432583,8.6442732791682,0.707714913222006,0.495621784213878,0.62473864974194,-6.57221839368959
"ENSG00000002587",0.102857289743596,1.46159422591964,0.502055679354657,0.626724511187239,0.737467910046834,-6.70271029039706
"ENSG00000002726",0.368203713085509,4.52067176741754,2.79261511589982,0.0193983466018577,0.0599655077804875,-3.72547668488785
"ENSG00000002822",-0.332507780090411,3.67779250699983,-2.34619759009987,0.0414132508156451,0.103306806095526,-4.46536525875728
"ENSG00000002834",-0.0848184721357442,6.39393241970043,-0.976557508673431,0.352296925235327,0.489721492067894,-6.34271807141665
"ENSG00000002919",-0.159597871297939,4.42394982959349,-1.30719856310889,0.221007170541753,0.35005780215534,-5.98094701167309
"ENSG00000002933",-0.0676882953486872,8.62962152777469,-0.761181716771609,0.464485049694773,0.59675972931415,-6.53168886711678
"ENSG00000003056",-0.0890352498525618,5.74009041527405,-0.798799224742461,0.443350275995756,0.57790188422784,-6.50160762380625
"ENSG00000003137",0.313124754098585,2.79329887176901,1.49815701554806,0.165899648700093,0.283147870279093,-5.73864630530455
"ENSG00000003147",-0.133784682835826,5.17510470465196,-1.01077690811405,0.336447478797776,0.474674117733239,-6.30909792098773
"ENSG00000003249",-0.135940128211323,4.76870610858049,-1.19366826708359,0.260724772731439,0.394316648330197,-6.1140732525365
"ENSG00000003393",-0.156062712849163,3.70153562406558,-1.10219296846519,0.296730664771282,0.432955749336418,-6.21475971513667
"ENSG00000003402",0.137347776752497,4.19930548493433,1.17166001575806,0.269053352807003,0.403009540477776,-6.13885152123753
"ENSG00000003436",0.487450914980992,1.7790003445933,2.61253979504988,0.0263491203480992,0.0748399770944,-4.02663702657627
"ENSG00000003509",0.141721389632271,4.07595801024241,1.35177980061743,0.206843699876377,0.332848062443438,-5.92634832441378
"ENSG00000003756",0.245617553833203,6.09176003938088,1.90231342234363,0.0869169230811612,0.176029017598502,-5.16369043016931
"ENSG00000003987",0.415601949860455,2.37842136176507,2.45800092822364,0.0342640247425899,0.0906234278937996,-4.28245321929116
"ENSG00000003989",0.465356410068015,2.37443723577615,2.1986903038753,0.0531107515882053,0.123572459192444,-4.70305725722941
"ENSG00000004059",-0.565843314046435,7.41186441352742,-4.63394830328831,0.000983759740437344,0.00822201450669746,-0.705479906852703
"ENSG00000004139",-0.298679775162351,4.48014540691384,-2.24513131535798,0.0491189884147636,0.116439638824071,-4.62872585298596
"ENSG00000004142",-0.262003520750254,6.36836845320091,-2.81799073502853,0.0185797399632806,0.0581008520984965,-3.68285508317931
"ENSG00000004399",0.74546307187064,7.14861093453269,5.51491220087394,0.000279768145441904,0.0039830714372655,0.588037546777636
"ENSG00000004455",-0.0903166717891499,8.11526256467496,-0.765892321559803,0.461803287761315,0.594485575662886,-6.52799219209936
"ENSG00000004478",-0.0675534995302433,6.15284119768143,-0.755894858927572,0.467506812290661,0.599746070592525,-6.53581365855798
"ENSG00000004487",-0.197701822004273,5.72653341566042,-1.50867656404445,0.16295059179194,0.279303527352217,-5.72463083287276
"ENSG00000004534",0.054760598925688,6.06296323547816,0.539842372838036,0.601365870538743,0.715532779069799,-6.68184507012111
"ENSG00000004660",0.973325087374408,3.06617035939031,6.80125401742182,5.24746759480466e-05,0.00181459631163,2.29615781552033
"ENSG00000004700",0.115664752263145,4.27925298392886,1.14260656304628,0.280370297183464,0.415140568790966,-6.17102932735387
"ENSG00000004766",0.0844596107694517,3.63027863063386,0.622161499778872,0.548048188367268,0.671148660593398,-6.63149125102672
"ENSG00000004777",0.550101045093038,5.61263706054886,2.57557635654119,0.032162715777651,0.0863903473766888,-4.15287762424047
"ENSG00000004779",-0.552216498834433,7.47118545714397,-4.67868790315546,0.000919857359045436,0.00793379746171738,-0.636571051769771
"ENSG00000004799",0.249367923386028,2.69217820993413,1.70349417469426,0.119945021954276,0.222395250680125,-5.45570884265873
"ENSG00000004838",0.0440788780286886,4.25289952663297,0.348785272903716,0.73463364093889,0.821387581270911,-6.77241988586075
"ENSG00000004864",-0.815000735953436,4.5977925117746,-5.1667146199197,0.000455425620364127,0.00521870179614302,0.0877800181649038
"ENSG00000004866",-0.158184853263437,4.20916076905519,-1.28953439036578,0.226837898018135,0.356968305622046,-6.00222707747239
"ENSG00000004897",-0.460183569096207,5.04318496919984,-2.56838023874185,0.0296625238098111,0.0813539546530871,-4.12067980975158
"ENSG00000004961",-0.329071626652944,5.66324241579436,-3.03659250923069,0.0128279545102216,0.0446196260631036,-3.31469601958625
"ENSG00000004975",0.212136936757795,6.53548435576373,2.33344510597323,0.0423163135265574,0.104854269444877,-4.4860898333168
"ENSG00000005001",0.696704050685671,1.27760082239853,2.36454165434017,0.0404891632534923,0.101737252179126,-4.43906781561578
"ENSG00000005007",0.0214380881215295,5.15236984840442,0.213731248736796,0.835141229061126,0.893439109621533,-6.81345829555213
